form	lemma	POS	morph
Pourquoy	pourquoi	ADVint	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Dame	dame	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=f
se	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
laissé	laisser	VERppe	NOMB.=s|GENRE=f
sursaillir	sursaillir	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
esclave	esclave	NOMcom	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
grievement	grièvement	ADVgen	MORPH=empty
punie	punir	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
accouple	accoupler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
celle	celui	PROdem	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
esclave	esclave	ADJqua	NOMB.=s|GENRE=f
patronnee	patronner	VERppe	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
Sizains	sizain	NOMpro	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
humeurs	humeur	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maison	maison	NOMcom	NOMB.=s|GENRE=f
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pire	pire	ADJqua	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
tempeste	tempête	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
On	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
dire	dire	VERinf	MORPH=empty
alors	alors	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
Cerbere	Cerbère	NOMpro	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
teste	tête	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m
ennemy	ennemi	NOMcom	NOMB.=s|GENRE=m
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
gouverne	gouverne	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
partout	partout	ADVgen	MORPH=empty
la	le	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
conduict	conduire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
jure	jurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
crie	crier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pis	pis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
farrouche	farouche	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
jette	jeter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
brasiers	brasier	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
flammes	flamme	NOMcom	NOMB.=p|GENRE=f
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bouche	bouche	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
torrens	torrent	NOMcom	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
Auvergne	Auvergne	NOMpro	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
bruict	bruit	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
court	courir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
toute	tout	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
contraire	contraire	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Pere	père	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
mere	mère	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
mary	mari	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
sœur	sœur	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
voisinage	voisinage	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
frere	frère	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
La	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
pensans	penser	VERppa	NOMB.=p|GENRE=m
rapaiser	rapaiser	VERinf	MORPH=empty
ne	ne	ADVneg	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
qu’	que	CONsub	MORPH=empty
animer	animer	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Pareille	pareil	ADJqua	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
vents	vent	NOMcom	NOMB.=p|GENRE=m
emeus	émouvoir	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
fier	fier	ADJqua	NOMB.=s|GENRE=m
orage	orage	NOMcom	NOMB.=s|GENRE=m
Et	et	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
feu	feu	NOMcom	NOMB.=s|GENRE=m
ébrandy	ébrandir	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
un	un	DETndf	NOMB.=s|GENRE=m
maisonnage	maisonnage	NOMcom	NOMB.=s|GENRE=m
Et	et	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
courroux	courroux	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
flots	flot	NOMcom	NOMB.=p|GENRE=m
dangereux	dangereux	ADJqua	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mer	mer	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Comm'	comme	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
chien	chien	NOMcom	NOMB.=s|GENRE=m
enragé	enrager	VERppe	NOMB.=s|GENRE=m
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
bouche	bouche	NOMcom	NOMB.=s|GENRE=f
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
embave	embaver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Comm'	comme	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
hors	hors	PRE	MORPH=empty
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
sens	sens	NOMcom	NOMB.=s|GENRE=m
l'	le	DETdef	NOMB.=s|GENRE=m
honneur	honneur	NOMcom	NOMB.=s|GENRE=m
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
deprave	dépraver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
courroux	courroux	NOMcom	NOMB.=s|GENRE=m
violent	violent	ADJqua	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	NOMcom	NOMB.=s|GENRE=m
indompté	indompté	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
rompt	rompre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
brise	briser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
frappe	frapper	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
renverse	renverser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
met	mettre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	PROind	NOMB.=s|GENRE=n
à	à	PRE	MORPH=empty
bas	bas	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
jette	jeter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
traverse	traverse	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Comm'	comme	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
fleuve	fleuve	NOMcom	NOMB.=s|GENRE=m
courant	courir	VERppa	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
ravage	ravage	NOMcom	NOMB.=s|GENRE=m
irrité	irriter	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Tout	tout	PROind	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
desordre	désordre	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
en	en	ADVgen	MORPH=empty
pauvre	pauvre	ADJqua	NOMB.=s|GENRE=m
mesnage	ménage	NOMcom	NOMB.=s|GENRE=m
Quand	quand	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tombee	tomber	VERppe	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
ardente	ardent	ADJqua	NOMB.=s|GENRE=f
rage	rage	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
lyon	lion	NOMcom	NOMB.=s|GENRE=m
eschauſfé	échauffer	VERppe	NOMB.=s|GENRE=m
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
si	si	ADVgen	MORPH=empty
furieux	furieux	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
J'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
estime	estimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
terreur	terreur	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
esclair	éclair	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
tonnerre	tonnerre	NOMcom	NOMB.=s|GENRE=m
Plus	plus	ADVgen	MORPH=empty
douce	doux	ADJqua	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
feminine	féminin	ADJqua	NOMB.=s|GENRE=f
guerre	guerre	NOMcom	NOMB.=s|GENRE=f
Et	et	CONcoo	MORPH=empty
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
tant	tant	ADVgen	MORPH=empty
comm’	comme	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
en	en	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
feux	feu	NOMcom	NOMB.=p|GENRE=m
dangereux	dangereux	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
courroux	courroux	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
abbat	abattre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	PROind	NOMB.=s|GENRE=n
et	et	CONcoo	MORPH=empty
demarre	démarrer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
meine	mener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m
si	si	ADVgen	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
bruit	bruit	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
grand	grand	ADJqua	NOMB.=s|GENRE=m
tintamarre	tintamarre	NOMcom	NOMB.=s|GENRE=m
Que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
asseure	assurer	NOMcom	NOMB.=s|GENRE=m
en	en	PROadv	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tout	tout	ADVgen	MORPH=empty
estonné	étonner	VERppe	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
On	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
sçait	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
si	si	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
troupe	troupe	NOMcom	NOMB.=s|GENRE=f
infernale	infernal	ADJqua	NOMB.=s|GENRE=f
Qui	qui	PROrel	NOMB.=s|GENRE=f
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
(	(	PONpga	MORPH=empty
desliés	délier	VERppe	NOMB.=p|GENRE=x
)	)	PONpdr	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
terreur	terreur	NOMcom	NOMB.=s|GENRE=f
generale	général	ADJqua	NOMB.=s|GENRE=f
Ou	ou	CONcoo	MORPH=empty
si	si	CONsub	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
furie	furie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
si	si	CONsub	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tonné	tonner	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
la	le	DETdef	NOMB.=s|GENRE=f
caboche	caboche	NOMcom	NOMB.=s|GENRE=f
si	si	ADVgen	MORPH=empty
despitement	despitement	ADVgen	MORPH=empty
patronnée	patronner	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
,	,	PONfbl	MORPH=empty
si	si	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
mary	mari	NOMcom	NOMB.=s|GENRE=m
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
entend	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
jaune	jaune	ADJqua	NOMB.=s|GENRE=n
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
veulent	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
verd	vert	ADJqua	NOMB.=s|GENRE=n
;	;	PONfbl	MORPH=empty
s’	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
veut	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
droit	droit	ADJqua	NOMB.=s|GENRE=m
fil	fil	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
prendront	prendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
biais	biais	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
lors	lors	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
mary	mari	NOMcom	NOMB.=s|GENRE=m
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
veut	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
veulent	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pas	pas	ADVneg	MORPH=empty
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
quand	quand	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
veut	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
veulent	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
;	;	PONfbl	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qui	qui	PROrel	NOMB.=s|GENRE=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
trèsbien	très_bien	ADVgen	MORPH=empty
este	être	VERppe	NOMB.=s|GENRE=n
remarqué	remarquer	VERppe	NOMB.=s|GENRE=n
par	par	PRE	MORPH=empty
Terence	Térence	NOMpro	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
Eunnuque	eunuque	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
Novi	@latin	OUT	MORPH=empty
ingenium	@latin	OUT	MORPH=empty
mulierum	@latin	OUT	MORPH=empty
Nolunt	@latin	OUT	MORPH=empty
ubi	@latin	OUT	MORPH=empty
velis	@latin	OUT	MORPH=empty
:	:	PONfbl	MORPH=empty
ubi	@latin	OUT	MORPH=empty
nolis	@latin	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
cupiunt	@latin	OUT	MORPH=empty
ultro	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
un	un	DETndf	NOMB.=s|GENRE=m
sage	sage	ADJqua	NOMB.=s|GENRE=m
philosophe	philosophe	NOMcom	NOMB.=s|GENRE=m
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
admonnestoit	admonester	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
ne	ne	ADVneg	MORPH=empty
falloit	falloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
prescrire	prescrire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
ordonner	ordonner	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
certaines	certain	DETind	NOMB.=p|GENRE=f
bornes	borne	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
barrieres	barrière	NOMcom	NOMB.=p|GENRE=f
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
n’	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aucune	aucun	DETind	NOMB.=s|GENRE=f
tenue	tenue	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
glissante	glisser	VERppa	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
sçauroit	savoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
estimer	estimer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
disoit	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
-il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
si	si	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
retenir	retenir	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
lasche	lâcher	VERcjg	MODE=con|PERS.=2|NOMB.=s
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
;	;	PONfbl	MORPH=empty
si	si	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
presses	presser	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
pour	pour	PRE	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
mettre	mettre	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
estroit	étroit	NOMcom	NOMB.=s|GENRE=m
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
perds	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tout	tout	PROind	NOMB.=s|GENRE=n
de	de	PRE	MORPH=empty
mesmes	même	PROind	NOMB.=s|GENRE=n
qu’	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
advient	advenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d’	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
anguille	anguille	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Dès	dès	PRE	MORPH=empty
qu’	que	CONsub	MORPH=empty
elles	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=n
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pris	prendre	VERppe	NOMB.=p|GENRE=f
le	le	DETdef	NOMB.=s|GENRE=m
ply	pli	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
bestes	bête	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
contrarier	contrarier	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
